id_item,id_pedido,id_produto,quantidade,preco_unitario
3054,1368,84,1,3321.81
3055,1368,39,1,345.28
3056,1369,85,1,1551.88
3057,1370,58,1,2649.42
3058,1371,19,2,2951.96
3059,1371,58,1,2649.42
3060,1371,10,1,3383.35
3061,1372,61,1,206.76
3062,1372,5,1,1473.07
3063,1373,89,1,1328.57
3064,1373,58,3,2649.42
3065,1373,55,2,585.23
3066,1374,16,3,137.61
3067,1375,53,4,2637.75
3068,1375,35,1,1986.11
3069,1376,11,1,1727.17
3070,1376,85,1,1551.88
3071,1377,72,1,556.59
3072,1377,58,1,2649.42
3073,1378,8,1,2297.94
3074,1379,77,1,2101.09
3075,1380,21,3,1779.85
3076,1380,89,2,1328.57
3077,1381,80,3,955.74
3078,1382,70,1,2172.68
3079,1382,78,1,1459.96
3080,1382,53,2,2637.75
3081,1383,87,1,1113.26
3082,1383,34,4,1318.12
3083,1383,86,3,1065.41
3084,1384,89,2,1328.57
3085,1384,65,3,123.0
3086,1385,83,2,2165.91
3087,1385,64,2,1400.43
3088,1386,85,1,1551.88
3089,1386,38,1,3006.5
3090,1386,90,2,3263.49
3091,1387,53,3,2637.75
3092,1387,12,2,2786.41
3093,1387,29,2,2825.36
3094,1387,35,1,1986.11
3095,1387,65,2,123.0
3096,1388,55,-1,585.23
3097,1389,65,2,123.0
3098,1389,43,1,2749.53
3099,1389,83,1,2165.91
3100,1390,5,1,1473.07
3101,1390,72,2,556.59
3102,1391,52,1,3365.81
3103,1391,63,2,2696.04
3104,1391,37,1,2970.48
3105,1392,63,2,2696.04
3106,1393,8,2,2297.94
3107,1393,73,4,1375.78
3108,1393,54,2,1405.97
3109,1394,47,2,3108.59
3110,1394,83,1,2165.91
3111,1394,33,1,950.19
3112,1395,30,1,392.32
3113,1395,90,1,3263.49
3114,1396,60,1,1762.66
3115,1397,2,2,1977.49
3116,1397,48,3,181.94
3117,1397,42,2,1759.41
3118,1397,76,2,379.36
3119,1397,22,1,2169.97
3120,1398,37,0,2970.48
3121,1398,84,1,3321.81
3122,1398,76,4,379.36
3123,1398,40,1,1943.3
3124,1398,64,1,1400.43
3125,1399,11,1,1727.17
3126,1400,51,2,3252.01
3127,1400,19,1,2951.96
3128,1400,86,1,1065.41
3129,1401,82,1,895.82
3130,1401,76,1,379.36
3131,1402,42,1,1759.41
3132,1402,9,3,915.4
3133,1402,35,3,1986.11
3134,1402,40,4,1943.3
3135,1403,84,1,3321.81
3136,1404,81,1,1532.57
3137,1404,31,1,538.06
3138,1404,37,4,2970.48
3139,1404,55,1,585.23
3140,1404,36,1,805.88
3141,1405,9,4,915.4
3142,1406,35,1,1986.11
3143,1406,8,2,2297.94
3144,1406,66,3,3474.1
3145,1407,17,1,3309.15
3146,1408,63,4,2696.04
3147,1409,59,2,3459.8
3148,1410,52,2,3365.81
3149,1410,60,2,1762.66
3150,1410,29,2,2825.36
3151,1410,9,2,915.4
3152,1411,7,1,2920.0
3153,1411,57,1,3139.81
3154,1411,60,1,1762.66
3155,1412,47,1,3108.59
3156,1412,42,1,1759.41
3157,1413,18,1,2679.8
3158,1414,55,1,585.23
3159,1414,62,2,2938.49
3160,1414,81,1,1532.57
3161,1415,26,3,1862.27
3162,1415,75,2,672.02
3163,1415,71,1,2501.52
3164,1416,33,2,950.19
3165,1417,23,1,2165.39
3166,1418,55,1,585.23
3167,1418,73,3,1375.78
3168,1418,62,1,2938.49
3169,1418,42,1,1759.41
3170,1419,74,2,1567.58
3171,1419,66,2,3474.1
3172,1420,33,1,950.19
3173,1420,39,2,345.28
3174,1421,33,1,950.19
3175,1422,88,3,2438.35
3176,1422,54,4,1405.97
3177,1422,68,2,1522.73
3178,1422,36,1,805.88
3179,1422,49,1,3240.94
3180,1423,81,1,1532.57
3181,1423,67,2,1258.12
3182,1424,23,2,2165.39
3183,1424,77,3,2101.09
3184,1424,51,2,3252.01
3185,1425,21,1,1779.85
3186,1425,48,1,181.94
3187,1425,49,2,3240.94
3188,1426,65,1,123.0
3189,1426,90,4,3263.49
3190,1426,5,4,1473.07
3191,1426,42,1,1759.41
3192,1427,65,2,123.0
3193,1427,34,1,1318.12
3194,1427,74,1,1567.58
3195,1427,57,1,3139.81
3196,1428,70,1,2172.68
3197,1428,34,2,1318.12
3198,1428,31,1,538.06
3199,1429,63,1,2696.04
3200,1429,4,3,3272.86
3201,1430,81,1,1532.57
3202,1430,82,1,895.82
3203,1430,40,1,1943.3
3204,1430,22,1,2169.97
3205,1430,60,1,1762.66
3206,1431,16,1,137.61
3207,1432,55,1,585.23
3208,1432,19,2,2951.96
3209,1432,76,3,379.36
3210,1432,33,1,950.19
3211,1433,32,1,1851.97
3212,1433,31,1,538.06
3213,1434,64,1,1400.43
3214,1434,69,1,2319.04
3215,1435,86,1,1065.41
3216,1435,54,2,1405.97
3217,1436,85,1,1551.88
3218,1436,79,3,2010.32
3219,1437,56,2,2924.48
3220,1437,18,1,2679.8
3221,1437,79,3,2010.32
3222,1438,86,3,1065.41
3223,1438,51,1,3252.01
3224,1439,8,2,2297.94
3225,1439,65,2,123.0
3226,1439,74,2,1567.58
3227,1440,28,1,2849.69
3228,1440,12,1,2786.41
3229,1441,31,1,538.06
3230,1442,86,1,1065.41
3231,1442,38,2,3006.5
3232,1443,53,2,2637.75
3233,1444,41,1,52.79
3234,1444,2,1,1977.49
3235,1444,26,2,1862.27
3236,1445,12,2,2786.41
3237,1446,23,1,2165.39
3238,1446,52,2,3365.81
3239,1446,68,2,1522.73
3240,1446,80,1,955.74
3241,1447,47,1,3108.59
3242,1447,43,1,2749.53
3243,1447,59,1,3459.8
3244,1447,2,2,1977.49
3245,1448,53,1,2637.75
3246,1448,67,2,1258.12
3247,1448,9,1,915.4
3248,1449,70,1,2172.68
3249,1450,4,2,3272.86
3250,1451,11,4,1727.17
3251,1452,78,1,1459.96
3252,1452,5,1,1473.07
3253,1452,22,2,2169.97
3254,1452,86,2,1065.41
3255,1453,80,1,955.74
3256,1454,9,1,915.4
3257,1454,32,1,1851.97
3258,1455,21,2,1779.85
3259,1455,34,2,1318.12
3260,1456,9,3,915.4
3261,1456,68,1,1522.73
3262,1456,11,2,1727.17
3263,1456,2,2,1977.49
3264,1457,4,2,3272.86
3265,1457,15,1,2253.4
3266,1457,35,1,1986.11
3267,1458,4,1,3272.86
3268,1458,70,1,2172.68
3269,1459,51,1,3252.01
3270,1459,21,1,1779.85
3271,1460,16,2,137.61
3272,1460,57,4,3139.81
3273,1460,4,1,3272.86
3274,1461,8,2,2297.94
3275,1461,46,1,755.63
3276,1461,63,1,2696.04
3277,1461,4,1,3272.86
3278,1461,29,1,2825.36
3279,1462,84,3,3321.81
3280,1462,36,2,805.88
3281,1463,14,2,3210.71
3282,1464,9,2,915.4
3283,1464,40,1,1943.3
3284,1465,58,1,2649.42
3285,1465,49,1,3240.94
3286,1465,75,1,672.02
3287,1465,69,1,2319.04
3288,1466,80,1,955.74
3289,1467,19,2,2951.96
3290,1467,54,4,1405.97
3291,1467,77,2,2101.09
3292,1467,49,1,3240.94
3293,1468,73,1,1375.78
3294,1468,23,1,2165.39
3295,1468,35,1,1986.11
3296,1468,61,2,206.76
3297,1469,38,2,3006.5
3298,1470,59,3,3459.8
3299,1470,60,1,1762.66
3300,1471,34,1,1318.12
3301,1472,65,1,123.0
3302,1473,5,1,1473.07
3303,1473,16,1,137.61
3304,1474,11,1,1727.17
3305,1475,32,2,1851.97
3306,1476,16,1,137.61
3307,1476,14,3,3210.71
3308,1477,23,2,2165.39
3309,1477,58,1,2649.42
3310,1478,51,1,3252.01
3311,1478,38,4,3006.5
3312,1479,34,4,1318.12
3313,1479,70,1,2172.68
3314,1479,64,2,1400.43
3315,1479,12,1,2786.41
3316,1480,61,0,206.76
3317,1480,4,1,3272.86
3318,1480,2,2,1977.49
3319,1481,33,4,950.19
3320,1482,17,2,3309.15
3321,1482,13,1,2526.59
3322,1482,90,1,3263.49
3323,1482,63,3,2696.04
3324,1483,3,1,527.71
3325,1483,81,2,1532.57
3326,1484,53,1,2637.75
3327,1484,5,2,1473.07
3328,1484,76,3,379.36
3329,1484,15,1,2253.4
3330,1485,39,1,345.28
3331,1486,60,1,1762.66
3332,1487,80,1,955.74
3333,1487,48,4,181.94
3334,1487,16,2,137.61
3335,1488,11,4,1727.17
3336,1489,52,1,3365.81
3337,1489,62,1,2938.49
3338,1489,17,1,3309.15
3339,1490,64,1,1400.43
3340,1490,31,2,538.06
3341,1491,34,2,1318.12
3342,1491,46,2,755.63
3343,1492,72,2,556.59
3344,1493,7,1,2920.0
3345,1493,12,1,2786.41
3346,1493,63,2,2696.04
3347,1493,2,1,1977.49
3348,1494,6,1,1167.83
3349,1494,39,2,345.28
3350,1494,79,1,2010.32
3351,1495,51,2,3252.01
3352,1496,68,2,1522.73
3353,1496,23,2,2165.39
3354,1497,78,2,1459.96
3355,1497,16,1,137.61
3356,1498,67,2,1258.12
3357,1498,13,1,2526.59
3358,1499,66,1,3474.1
3359,1499,5,3,1473.07
3360,1499,73,1,1375.78
3361,1499,83,1,2165.91
3362,1500,90,1,3263.49
3363,1501,80,1,955.74
3364,1502,69,3,2319.04
3365,1502,32,2,1851.97
3366,1502,73,1,1375.78
3367,1503,42,2,1759.41
3368,1503,78,-1,1459.96
3369,1504,87,1,1113.26
3370,1504,19,1,2951.96
3371,1504,49,2,3240.94
3372,1504,36,1,805.88
3373,1505,80,1,955.74
3374,1505,81,1,1532.57
3375,1506,31,4,538.06
3376,1506,77,2,2101.09
3377,1507,74,1,1567.58
3378,1508,29,2,2825.36
3379,1508,67,2,1258.12
3380,1508,2,1,1977.49
3381,1509,87,1,1113.26
3382,1510,81,1,1532.57
3383,1510,33,2,950.19
3384,1510,23,1,2165.39
3385,1511,39,1,345.28
3386,1512,43,1,2749.53
3387,1512,76,2,379.36
3388,1513,41,1,52.79
3389,1513,39,1,345.28
3390,1513,49,1,3240.94
3391,1513,57,1,3139.81
3392,1514,68,0,1522.73
3393,1515,17,2,3309.15
3394,1516,33,1,950.19
3395,1516,8,1,2297.94
3396,1517,54,4,1405.97
3397,1518,5,2,1473.07
3398,1518,66,1,3474.1
3399,1518,38,1,3006.5
3400,1518,6,1,1167.83
3401,1519,78,1,1459.96
3402,1520,8,2,2297.94
3403,1520,52,1,3365.81
3404,1520,31,1,538.06
3405,1520,58,1,2649.42
3406,1520,59,2,3459.8
3407,1521,18,3,2679.8
3408,1522,28,1,2849.69
3409,1522,49,2,3240.94
3410,1522,81,2,1532.57
3411,1523,81,1,1532.57
3412,1524,64,1,1400.43
3413,1525,16,2,137.61
3414,1526,53,2,2637.75
3415,1526,58,1,2649.42
3416,1527,33,1,950.19
3417,1528,15,3,2253.4
3418,1528,68,1,1522.73
3419,1529,54,1,1405.97
3420,1529,52,2,3365.81
3421,1530,33,2,950.19
3422,1530,66,1,3474.1
3423,1530,86,1,1065.41
3424,1531,84,2,3321.81
3425,1531,61,4,206.76
3426,1531,73,1,1375.78
3427,1531,74,1,1567.58
3428,1531,53,1,2637.75
3429,1532,32,1,1851.97
3430,1532,11,1,1727.17
3431,1532,54,1,1405.97
3432,1533,4,1,3272.86
3433,1533,17,3,3309.15
3434,1533,48,1,181.94
3435,1534,65,4,123.0
3436,1534,33,1,950.19
3437,1535,61,1,206.76
3438,1535,36,2,805.88
3439,1535,19,1,2951.96
3440,1536,67,1,1258.12
3441,1537,58,3,2649.42
3442,1537,35,1,1986.11
3443,1538,37,1,2970.48
3444,1538,85,1,1551.88
3445,1539,41,1,52.79
3446,1539,60,1,1762.66
3447,1539,53,1,2637.75
3448,1540,12,1,2786.41
3449,1541,55,2,585.23
3450,1541,33,1,950.19
3451,1542,28,1,2849.69
3452,1542,23,1,2165.39
3453,1542,31,4,538.06
3454,1543,81,2,1532.57
3455,1543,16,1,137.61
3456,1543,5,4,1473.07
3457,1544,21,2,1779.85
3458,1544,59,1,3459.8
3459,1544,44,2,3005.6
3460,1544,43,2,2749.53
3461,1544,64,1,1400.43
3462,1545,85,1,1551.88
3463,1545,3,1,527.71
3464,1545,83,2,2165.91
3465,1546,14,2,3210.71
3466,1546,2,1,1977.49
3467,1546,41,2,52.79
3468,1546,51,1,3252.01
3469,1546,69,4,2319.04
3470,1547,8,1,2297.94
3471,1547,47,1,3108.59
3472,1548,12,1,2786.41
3473,1548,77,2,2101.09
3474,1548,29,1,2825.36
3475,1548,63,1,2696.04
3476,1549,38,1,3006.5
3477,1550,32,1,1851.97
3478,1551,35,1,1986.11
3479,1552,56,2,2924.48
3480,1552,40,1,1943.3
3481,1552,57,1,3139.81
3482,1553,83,1,2165.91
3483,1553,48,2,181.94
3484,1554,71,1,2501.52
3485,1554,64,1,1400.43
3486,1554,9,1,915.4
3487,1555,82,1,895.82
3488,1555,8,1,2297.94
3489,1555,32,1,1851.97
3490,1555,68,3,1522.73
3491,1556,49,1,3240.94
3492,1557,58,1,2649.42
3493,1557,46,1,755.63
3494,1557,51,1,3252.01
3495,1558,43,1,2749.53
3496,1559,17,2,3309.15
3497,1560,13,1,2526.59
3498,1560,33,1,950.19
3499,1561,68,1,1522.73
3500,1562,42,2,1759.41
3501,1563,78,2,1459.96
3502,1563,8,2,2297.94
3503,1563,56,1,2924.48
3504,1563,90,2,3263.49
3505,1564,80,1,955.74
3506,1565,80,1,955.74
3507,1565,59,2,3459.8
3508,1565,75,1,672.02
3509,1565,63,1,2696.04
3510,1566,78,1,1459.96
3511,1566,53,1,2637.75
3512,1566,3,1,527.71
3513,1567,29,1,2825.36
3514,1568,38,2,3006.5
3515,1568,6,2,1167.83
3516,1569,67,1,1258.12
3517,1569,70,1,2172.68
3518,1569,53,1,2637.75
3519,1569,73,2,1375.78
3520,1569,78,4,1459.96
3521,1570,90,4,3263.49
3522,1570,34,2,1318.12
3523,1570,8,1,2297.94
3524,1571,77,1,2101.09
3525,1572,16,2,137.61
3526,1573,34,2,1318.12
3527,1573,85,1,1551.88
3528,1574,72,1,556.59
3529,1574,70,1,2172.68
3530,1574,81,2,1532.57
3531,1574,18,1,2679.8
3532,1575,81,1,1532.57
3533,1575,56,1,2924.48
3534,1575,88,1,2438.35
3535,1575,14,1,3210.71
3536,1576,1,1,1309.95
3537,1576,73,1,1375.78
3538,1576,16,1,137.61
3539,1577,59,2,3459.8
3540,1577,6,1,1167.83
3541,1577,76,1,379.36
3542,1578,47,1,3108.59
3543,1578,38,1,3006.5
3544,1579,71,2,2501.52
3545,1579,5,1,1473.07
3546,1579,59,1,3459.8
3547,1580,51,2,3252.01
3548,1580,80,1,955.74
3549,1581,86,2,1065.41
3550,1582,90,1,3263.49
3551,1582,63,2,2696.04
3552,1582,62,1,2938.49
3553,1582,26,2,1862.27
3554,1583,57,3,3139.81
3555,1584,87,1,1113.26
3556,1584,58,2,2649.42
3557,1585,2,4,1977.49
3558,1585,18,1,2679.8
3559,1586,56,1,2924.48
3560,1587,29,1,2825.36
3561,1587,44,2,3005.6
3562,1588,6,1,1167.83
3563,1588,16,2,137.61
3564,1589,9,3,915.4
3565,1590,19,1,2951.96
3566,1591,56,-1,2924.48
3567,1592,44,1,3005.6
3568,1592,83,4,2165.91
3569,1592,56,-1,2924.48
3570,1592,9,3,915.4
3571,1593,29,1,2825.36
3572,1593,16,1,137.61
3573,1593,72,2,556.59
3574,1594,17,2,3309.15
3575,1595,19,3,2951.96
3576,1596,14,2,3210.71
3577,1597,40,3,1943.3
3578,1597,4,1,3272.86
3579,1597,75,2,672.02
3580,1598,68,2,1522.73
3581,1598,82,2,895.82
3582,1598,76,1,379.36
3583,1598,21,1,1779.85
3584,1599,73,1,1375.78
3585,1599,11,2,1727.17
3586,1599,71,3,2501.52
3587,1599,14,1,3210.71
3588,1599,90,1,3263.49
3589,1600,53,1,2637.75
3590,1600,71,3,2501.52
3591,1600,67,1,1258.12
3592,1601,75,1,672.02
3593,1601,19,1,2951.96
3594,1602,28,1,2849.69
3595,1603,66,4,3474.1
3596,1604,48,4,181.94
3597,1604,6,1,1167.83
3598,1605,67,1,1258.12
3599,1605,22,1,2169.97
3600,1606,17,1,3309.15
3601,1607,71,2,2501.52
3602,1607,64,2,1400.43
3603,1607,11,1,1727.17
3604,1608,78,1,1459.96
3605,1608,53,2,2637.75
3606,1608,84,1,3321.81
3607,1608,29,1,2825.36
3608,1609,38,2,3006.5
3609,1609,33,2,950.19
3610,1609,1,3,1309.95
3611,1610,44,2,3005.6
3612,1610,52,3,3365.81
3613,1611,13,1,2526.59
3614,1611,16,1,137.61
3615,1611,53,1,2637.75
3616,1611,34,2,1318.12
3617,1612,31,1,538.06
3618,1612,88,1,2438.35
3619,1612,43,2,2749.53
3620,1613,9,1,915.4
3621,1613,74,3,1567.58
3622,1614,17,1,3309.15
3623,1614,15,1,2253.4
3624,1614,53,3,2637.75
3625,1614,80,1,955.74
3626,1614,82,3,895.82
3627,1615,23,1,2165.39
3628,1616,63,1,2696.04
3629,1616,2,1,1977.49
3630,1617,57,1,3139.81
3631,1618,37,1,2970.48
3632,1618,1,3,1309.95
3633,1618,65,1,123.0
3634,1618,3,2,527.71
3635,1619,77,3,2101.09
3636,1620,17,1,3309.15
3637,1620,16,3,137.61
3638,1621,38,1,3006.5
3639,1621,63,2,2696.04
3640,1622,53,1,2637.75
3641,1622,89,1,1328.57
3642,1622,82,2,895.82
3643,1622,62,3,2938.49
3644,1623,37,2,2970.48
3645,1624,40,1,1943.3
3646,1624,81,2,1532.57
3647,1624,78,2,1459.96
3648,1625,4,3,3272.86
3649,1626,67,1,1258.12
3650,1626,3,1,527.71
3651,1626,44,2,3005.6
3652,1627,49,1,3240.94
3653,1627,81,4,1532.57
3654,1628,38,1,3006.5
3655,1628,23,1,2165.39
3656,1629,59,1,3459.8
3657,1629,29,1,2825.36
3658,1629,57,1,3139.81
3659,1630,78,1,1459.96
3660,1631,37,4,2970.48
3661,1632,78,2,1459.96
3662,1632,4,1,3272.86
3663,1632,77,3,2101.09
3664,1633,69,1,2319.04
3665,1633,58,1,2649.42
3666,1633,15,2,2253.4
3667,1634,28,2,2849.69
3668,1635,10,4,3383.35
3669,1635,38,1,3006.5
3670,1636,56,2,2924.48
3671,1637,3,4,527.71
3672,1637,44,1,3005.6
3673,1637,87,4,1113.26
3674,1638,55,1,585.23
3675,1638,65,1,123.0
3676,1638,85,1,1551.88
3677,1638,80,1,955.74
3678,1639,62,1,2938.49
3679,1639,44,1,3005.6
3680,1640,22,3,2169.97
3681,1640,39,1,345.28
3682,1641,63,1,2696.04
3683,1641,86,0,1065.41
3684,1642,86,1,1065.41
3685,1643,28,2,2849.69
3686,1644,49,1,3240.94
3687,1644,59,3,3459.8
3688,1645,74,1,1567.58
3689,1646,68,1,1522.73
3690,1646,82,2,895.82
3691,1647,70,1,2172.68
3692,1648,70,3,2172.68
3693,1648,61,1,206.76
3694,1649,63,2,2696.04
3695,1650,88,2,2438.35
3696,1650,38,2,3006.5
3697,1650,63,1,2696.04
3698,1651,88,1,2438.35
3699,1651,17,1,3309.15
3700,1652,39,2,345.28
3701,1653,34,2,1318.12
3702,1654,51,1,3252.01
3703,1654,40,2,1943.3
3704,1655,32,1,1851.97
3705,1656,84,1,3321.81
3706,1657,74,1,1567.58
3707,1657,6,4,1167.83
3708,1657,40,-1,1943.3
3709,1657,4,1,3272.86
3710,1657,67,2,1258.12
3711,1658,19,1,2951.96
3712,1659,62,1,2938.49
3713,1659,31,1,538.06
3714,1660,57,1,3139.81
3715,1660,62,4,2938.49
3716,1660,5,1,1473.07
3717,1661,48,1,181.94
3718,1662,9,3,915.4
3719,1662,7,2,2920.0
3720,1663,83,1,2165.91
3721,1664,66,1,3474.1
3722,1664,67,1,1258.12
3723,1665,37,1,2970.48
3724,1666,67,1,1258.12
3725,1667,51,1,3252.01
3726,1667,89,2,1328.57
3727,1667,28,1,2849.69
3728,1667,59,1,3459.8
3729,1667,5,2,1473.07
3730,1668,22,3,2169.97
3731,1668,83,1,2165.91
3732,1668,28,1,2849.69
3733,1668,35,1,1986.11
3734,1668,58,4,2649.42
3735,1669,31,1,538.06
3736,1669,36,1,805.88
3737,1669,70,1,2172.68
3738,1670,6,2,1167.83
3739,1671,4,2,3272.86
3740,1672,74,1,1567.58
3741,1672,31,1,538.06
3742,1672,75,1,672.02
3743,1672,89,2,1328.57
3744,1672,43,1,2749.53
3745,1673,1,3,1309.95
3746,1674,72,2,556.59
3747,1674,8,3,2297.94
3748,1675,56,2,2924.48
3749,1675,37,1,2970.48
3750,1675,36,2,805.88
3751,1676,6,4,1167.83
3752,1676,77,1,2101.09
3753,1676,78,4,1459.96
3754,1676,80,2,955.74
3755,1676,46,1,755.63
3756,1677,86,1,1065.41
3757,1677,7,1,2920.0
3758,1678,83,1,2165.91
3759,1678,86,1,1065.41
3760,1679,58,0,2649.42
3761,1679,52,1,3365.81
3762,1680,40,2,1943.3
3763,1680,8,1,2297.94
3764,1680,28,3,2849.69
3765,1681,47,1,3108.59
3766,1682,75,2,672.02
3767,1682,18,1,2679.8
3768,1682,5,2,1473.07
3769,1683,5,3,1473.07
3770,1683,79,4,2010.32
3771,1683,35,1,1986.11
3772,1684,69,1,2319.04
3773,1684,83,2,2165.91
3774,1685,48,1,181.94
3775,1685,88,3,2438.35
3776,1685,47,1,3108.59
3777,1685,35,1,1986.11
3778,1686,17,1,3309.15
3779,1686,82,1,895.82
3780,1686,52,1,3365.81
3781,1686,13,1,2526.59
3782,1686,71,1,2501.52
3783,1687,72,1,556.59
3784,1688,43,1,2749.53
3785,1689,49,1,3240.94
3786,1689,2,2,1977.49
3787,1689,42,2,1759.41
3788,1690,41,1,52.79
3789,1690,59,1,3459.8
3790,1690,42,1,1759.41
3791,1691,31,3,538.06
3792,1691,54,1,1405.97
3793,1692,21,1,1779.85
3794,1693,64,3,1400.43
3795,1693,87,1,1113.26
3796,1693,70,1,2172.68
3797,1694,19,2,2951.96
3798,1694,41,1,52.79
3799,1695,8,2,2297.94
3800,1696,77,3,2101.09
3801,1696,44,2,3005.6
3802,1696,79,1,2010.32
3803,1696,60,1,1762.66
3804,1696,66,2,3474.1
3805,1697,33,3,950.19
3806,1697,49,2,3240.94
3807,1698,16,3,137.61
3808,1698,21,1,1779.85
3809,1699,9,3,915.4
3810,1700,40,1,1943.3
3811,1700,14,2,3210.71
3812,1701,35,2,1986.11
3813,1702,53,1,2637.75
3814,1702,62,4,2938.49
3815,1702,28,1,2849.69
3816,1702,16,2,137.61
3817,1703,7,2,2920.0
3818,1703,78,2,1459.96
3819,1704,71,1,2501.52
3820,1705,12,1,2786.41
3821,1706,22,1,2169.97
3822,1707,57,1,3139.81
3823,1708,36,1,805.88
3824,1708,9,4,915.4
3825,1708,60,1,1762.66
3826,1709,5,1,1473.07
3827,1709,54,2,1405.97
3828,1709,77,1,2101.09
3829,1709,30,1,392.32
3830,1709,83,2,2165.91
3831,1710,62,0,2938.49
3832,1710,36,1,805.88
3833,1710,70,1,2172.68
3834,1710,82,4,895.82
3835,1710,6,1,1167.83
3836,1711,64,1,1400.43
3837,1711,73,1,1375.78
3838,1711,13,0,2526.59
3839,1711,59,1,3459.8
3840,1711,62,1,2938.49
3841,1712,68,1,1522.73
3842,1712,40,1,1943.3
3843,1713,29,2,2825.36
3844,1713,23,1,2165.39
3845,1714,12,2,2786.41
3846,1715,79,1,2010.32
3847,1716,37,1,2970.48
3848,1717,36,1,805.88
3849,1717,12,1,2786.41
3850,1717,47,2,3108.59
3851,1718,81,2,1532.57
3852,1718,2,2,1977.49
3853,1719,73,4,1375.78
3854,1719,9,4,915.4
3855,1720,19,2,2951.96
3856,1720,36,1,805.88
3857,1720,90,1,3263.49
3858,1721,34,2,1318.12
3859,1721,69,1,2319.04
3860,1722,59,1,3459.8
3861,1723,36,3,805.88
3862,1723,7,1,2920.0
3863,1724,58,2,2649.42
3864,1724,90,1,3263.49
3865,1724,54,1,1405.97
3866,1725,57,2,3139.81
3867,1726,84,1,3321.81
3868,1726,38,1,3006.5
3869,1727,62,1,2938.49
3870,1728,42,1,1759.41
3871,1729,65,3,123.0
3872,1729,13,1,2526.59
3873,1730,74,2,1567.58
3874,1730,51,2,3252.01
3875,1731,46,3,755.63
3876,1732,38,4,3006.5
3877,1733,67,1,1258.12
3878,1733,61,1,206.76
3879,1734,40,1,1943.3
3880,1734,17,1,3309.15
3881,1734,31,2,538.06
3882,1735,6,1,1167.83
3883,1735,5,1,1473.07
3884,1735,53,3,2637.75
3885,1736,59,1,3459.8
3886,1736,53,1,2637.75
3887,1736,86,1,1065.41
3888,1736,83,1,2165.91
3889,1737,71,2,2501.52
3890,1738,53,1,2637.75
3891,1738,16,1,137.61
3892,1739,82,1,895.82
3893,1739,65,1,123.0
3894,1740,21,1,1779.85
3895,1741,36,1,805.88
3896,1741,12,1,2786.41
3897,1742,12,3,2786.41
3898,1743,19,1,2951.96
3899,1744,18,2,2679.8
3900,1744,7,3,2920.0
3901,1745,15,3,2253.4
3902,1745,1,3,1309.95
3903,1745,52,1,3365.81
3904,1746,10,2,3383.35
3905,1747,56,3,2924.48
3906,1747,65,2,123.0
3907,1748,34,2,1318.12
3908,1748,3,1,527.71
3909,1749,60,1,1762.66
3910,1749,48,3,181.94
3911,1749,67,1,1258.12
3912,1749,8,1,2297.94
3913,1749,63,1,2696.04
3914,1750,48,1,181.94
3915,1750,15,1,2253.4
3916,1750,80,3,955.74
3917,1750,4,1,3272.86
3918,1751,84,1,3321.81
3919,1752,33,-1,950.19
3920,1752,60,2,1762.66
3921,1752,30,1,392.32
3922,1753,76,1,379.36
3923,1753,41,1,52.79
3924,1754,19,2,2951.96
3925,1754,13,4,2526.59
3926,1755,49,1,3240.94
3927,1755,86,2,1065.41
3928,1755,23,3,2165.39
3929,1756,89,2,1328.57
3930,1757,55,2,585.23
3931,1758,35,1,1986.11
3932,1758,79,1,2010.32
3933,1759,82,2,895.82
3934,1759,11,1,1727.17
3935,1760,32,1,1851.97
3936,1760,55,1,585.23
3937,1761,51,2,3252.01
3938,1762,48,3,181.94
3939,1762,80,1,955.74
3940,1762,30,3,392.32
3941,1763,57,3,3139.81
3942,1763,28,3,2849.69
3943,1764,28,1,2849.69
3944,1764,64,4,1400.43
3945,1764,15,2,2253.4
3946,1764,81,2,1532.57
3947,1764,22,1,2169.97
3948,1765,84,3,3321.81
3949,1766,9,1,915.4
3950,1766,82,2,895.82
3951,1767,30,4,392.32
3952,1768,4,1,3272.86
3953,1769,66,2,3474.1
3954,1769,69,2,2319.04
3955,1769,70,2,2172.68
3956,1770,61,2,206.76
3957,1770,89,3,1328.57
3958,1771,88,4,2438.35
3959,1771,46,2,755.63
3960,1772,21,3,1779.85
3961,1772,5,1,1473.07
3962,1772,52,1,3365.81
3963,1773,65,1,123.0
3964,1773,41,1,52.79
3965,1773,74,2,1567.58
3966,1773,85,2,1551.88
3967,1773,26,1,1862.27
3968,1774,15,1,2253.4
3969,1775,41,1,52.79
3970,1775,70,3,2172.68
3971,1775,64,3,1400.43
3972,1775,84,1,3321.81
3973,1775,35,1,1986.11
3974,1776,26,2,1862.27
3975,1776,51,2,3252.01
3976,1776,19,1,2951.96
3977,1777,55,2,585.23
3978,1778,81,1,1532.57
3979,1778,80,2,955.74
3980,1779,68,1,1522.73
3981,1779,78,1,1459.96
3982,1779,32,2,1851.97
3983,1780,48,1,181.94
3984,1781,40,4,1943.3
3985,1781,77,1,2101.09
3986,1782,82,1,895.82
3987,1782,30,1,392.32
3988,1783,33,1,950.19
3989,1784,2,2,1977.49
3990,1785,89,1,1328.57
3991,1785,8,2,2297.94
3992,1786,11,1,1727.17
3993,1786,65,1,123.0
3994,1786,43,1,2749.53
3995,1786,31,1,538.06
3996,1787,52,1,3365.81
3997,1788,39,1,345.28
3998,1789,54,2,1405.97
