id_pedido,id_cliente,data_pedido,status_pedido
2495,54,2023-11-08,Enviado
2496,123,2023-12-26,Em processamento
2497,122,2023-04-11,Enviado
2498,159,2024-12-02,Entregue
2499,98,2024-07-10,Entregue
2500,186,2024-04-10,Entregue
2501,62,2023-02-05,Enviado
2502,181,2024-04-07,Entregue
2503,25,2024-03-31,Entregue
2504,119,2023-02-19,Entregue
2505,179,2024-04-07,Entregue
2506,11,2024-03-12,Entregue
2507,20,2023-09-13,Cancelado
2508,168,2023-02-14,Entregue
2509,88,2024-11-30,Entregue
2510,59,2024-12-31,Em processamento
2511,30,2023-04-14,Entregue
2512,155,2024-07-30,Entregue
2513,94,2024-12-16,Em processamento
2514,135,2024-12-11,Entregue
2515,28,2023-10-13,Em processamento
2516,109,2023-03-10,Entregue
2517,171,2023-05-21,Entregue
2518,23,2024-08-07,Entregue
2519,115,2024-11-06,Entregue
2520,143,2024-11-03,Entregue
2521,30,2024-07-27,Entregue
2522,38,2023-11-04,Em processamento
2523,101,2023-01-12,Entregue
2524,4,2023-01-10,Entregue
2525,82,2023-08-07,Entregue
2526,123,2024-05-05,Entregue
2527,100,2023-03-14,Entregue
2528,131,2024-01-06,Entregue
2529,68,2024-02-21,Entregue
2530,11,2023-11-25,Entregue
2531,50,2024-11-18,Entregue
2532,101,2023-05-11,Entregue
2533,105,2024-10-12,Enviado
2534,134,2023-03-18,Entregue
2535,107,2023-02-10,Entregue
2536,72,2023-12-16,Entregue
2537,155,2024-12-05,Enviado
2538,175,2024-08-10,Entregue
2539,24,2024-12-09,Entregue
2540,137,2023-03-06,Entregue
2541,70,2023-08-22,Entregue
2542,62,2024-08-02,Entregue
2543,50,2023-12-10,Entregue
2544,72,2024-11-16,Cancelado
2545,157,2024-12-05,Em processamento
2546,176,2024-07-20,Entregue
2547,149,2024-06-16,Cancelado
2548,186,2024-05-23,Entregue
2549,124,2023-05-30,Entregue
2550,65,2023-01-04,Entregue
2551,127,2024-03-06,Entregue
2552,110,2024-09-01,Entregue
2553,100,2023-11-17,Entregue
2554,32,2023-02-25,Entregue
2555,72,2023-10-02,Entregue
2556,176,2024-03-09,Em processamento
2557,146,2023-03-03,Entregue
2558,160,2023-10-11,Entregue
2559,60,2024-07-19,Entregue
2560,39,2023-11-21,Entregue
2561,99,2023-05-08,Entregue
2562,64,2024-02-21,Entregue
2563,157,2023-08-14,Entregue
2564,62,2024-11-18,Enviado
2565,154,2024-01-31,Entregue
2566,26,2023-03-25,Entregue
2567,114,2024-01-25,Cancelado
2568,70,2024-05-18,Entregue
2569,88,2023-11-26,Entregue
2570,158,2024-09-13,Entregue
2571,181,2024-12-16,Entregue
2572,104,2023-08-01,Entregue
2573,104,2023-10-08,Entregue
2574,60,2023-03-08,Entregue
2575,100,2024-08-08,Entregue
2576,6,2024-05-17,Entregue
2577,109,2023-04-02,Entregue
2578,59,2023-10-03,Entregue
2579,123,2023-06-11,Enviado
2580,166,2024-01-26,Cancelado
2581,59,2023-06-12,Em processamento
2582,142,2023-02-21,Entregue
2583,66,2024-04-08,Entregue
2584,112,2023-07-10,Entregue
2585,43,2024-06-17,Entregue
2586,159,2023-06-30,Entregue
2587,109,2023-06-21,Entregue
2588,155,2024-12-30,Cancelado
2589,26,2023-07-11,Entregue
2590,3,2023-11-30,Cancelado
2591,70,2024-05-27,Entregue
2592,101,2023-05-19,Entregue
2593,40,2023-05-16,Enviado
2594,95,2024-04-18,Entregue
2595,182,2023-02-13,Entregue
2596,35,2023-01-01,Entregue
2597,126,2024-11-24,Enviado
2598,139,2024-06-16,Enviado
2599,148,2024-05-26,Entregue
2600,53,2024-02-27,Entregue
2601,96,2023-01-25,Entregue
2602,5,2023-08-09,Enviado
2603,38,2023-11-06,Entregue
2604,5,2024-04-19,Entregue
2605,63,2023-04-14,Entregue
2606,90,2024-05-05,Entregue
2607,91,2023-12-06,Entregue
2608,43,2024-07-29,Entregue
2609,131,2024-01-16,Entregue
2610,86,2024-09-28,Entregue
2611,14,2024-08-02,Entregue
2612,18,2024-01-22,Em processamento
2613,113,2024-10-12,Entregue
2614,51,2023-10-10,Entregue
2615,12,2023-11-07,Entregue
2616,50,2023-06-05,Enviado
2617,66,2023-08-04,Entregue
2618,42,2023-02-08,Entregue
2619,17,2024-05-20,Em processamento
2620,118,2023-12-17,Entregue
2621,121,2023-12-05,Entregue
2622,135,2023-09-09,Entregue
2623,112,2024-05-09,Entregue
2624,77,2024-02-19,Enviado
2625,77,2023-09-21,Entregue
2626,143,2024-12-15,Entregue
2627,106,2024-02-14,Entregue
2628,77,2023-03-25,Enviado
2629,124,2024-11-09,Entregue
2630,15,2024-03-22,Entregue
2631,40,2023-02-01,Entregue
2632,31,2023-11-12,Entregue
2633,102,2024-08-25,Entregue
2634,61,2023-10-21,Entregue
2635,87,2024-08-30,Entregue
2636,26,2023-03-26,Cancelado
2637,3,2024-12-15,Entregue
2638,1,2024-04-27,Entregue
2639,75,2024-12-17,Enviado
2640,23,2023-02-11,Entregue
2641,85,2023-04-13,Enviado
2642,22,2024-05-17,Enviado
2643,75,2023-10-19,Entregue
2644,156,2023-09-24,Cancelado
2645,180,2024-06-11,Enviado
2646,58,2024-12-06,Entregue
2647,87,2024-11-11,Entregue
2648,116,2023-11-10,Em processamento
2649,103,2023-11-13,Entregue
2650,62,2024-04-17,Entregue
2651,10,2023-03-23,Entregue
2652,38,2023-05-10,Entregue
2653,73,2023-12-07,Enviado
2654,62,2024-05-08,Entregue
2655,165,2024-11-15,Enviado
2656,151,2023-11-06,Entregue
2657,122,2024-11-02,Entregue
2658,101,2023-07-16,Entregue
2659,9,2023-09-16,Entregue
2660,119,2024-11-05,Em processamento
2661,83,2024-04-05,Entregue
2662,182,2023-07-08,Entregue
2663,65,2024-03-01,Entregue
2664,38,2024-03-03,Entregue
2665,162,2024-09-21,Entregue
2666,27,2024-05-28,Entregue
2667,86,2024-11-27,Cancelado
2668,130,2023-07-21,Cancelado
2669,11,2024-04-12,Entregue
2670,5,2023-11-19,Entregue
2671,116,2023-09-29,Em processamento
2672,10,2024-08-16,Entregue
2673,2,2024-06-27,Entregue
2674,116,2023-09-02,Entregue
2675,13,2024-09-06,Em processamento
2676,14,2024-07-19,Entregue
2677,61,2023-12-03,Em processamento
2678,52,2023-03-23,Entregue
2679,123,2023-01-22,Cancelado
2680,67,2024-11-18,Entregue
2681,110,2024-01-06,Entregue
2682,80,2024-10-16,Entregue
2683,32,2023-12-12,Cancelado
2684,137,2023-12-28,Entregue
2685,140,2023-06-16,Entregue
2686,134,2024-12-07,Entregue
2687,162,2023-12-26,Entregue
2688,111,2024-02-17,Entregue
2689,159,2024-05-21,Entregue
2690,100,2023-11-26,Entregue
2691,11,2023-02-07,Entregue
2692,147,2023-12-30,Em processamento
2693,96,2024-10-26,Cancelado
2694,2,2023-11-19,Entregue
2695,35,2024-08-30,Entregue
2696,142,2023-12-15,Entregue
2697,164,2023-11-21,Entregue
2698,109,2023-10-28,Entregue
2699,15,2023-11-04,Entregue
2700,179,2023-06-06,Entregue
2701,20,2024-06-27,Entregue
2702,79,2023-11-04,Entregue
2703,73,2023-12-02,Entregue
2704,36,2023-04-13,Entregue
2705,68,2023-12-08,Entregue
2706,47,2024-08-13,Entregue
2707,60,2023-02-20,Cancelado
2708,141,2024-12-08,Enviado
2709,169,2023-11-01,Entregue
2710,11,2023-11-16,Entregue
2711,24,2024-11-04,Cancelado
2712,14,2023-05-21,Enviado
2713,2,2024-01-05,Entregue
2714,68,2023-09-11,Entregue
2715,48,2024-04-26,Em processamento
2716,33,2024-11-29,Entregue
2717,2,2024-11-28,Entregue
2718,148,2023-09-01,Entregue
2719,157,2024-11-13,Entregue
2720,75,2023-12-19,Enviado
2721,106,2024-08-15,Entregue
2722,158,2024-05-24,Entregue
2723,104,2024-08-27,Entregue
2724,177,2023-05-12,Em processamento
2725,149,2023-09-12,Entregue
2726,60,2024-08-11,Entregue
2727,184,2023-01-15,Entregue
2728,53,2024-04-02,Cancelado
2729,166,2023-11-29,Entregue
2730,169,2024-10-12,Entregue
2731,91,2024-11-09,Entregue
2732,71,2024-03-23,Entregue
2733,111,2024-04-19,Entregue
2734,118,2024-06-20,Entregue
2735,29,2023-10-22,Entregue
2736,46,2024-06-26,Entregue
2737,90,2023-11-07,Entregue
2738,52,2023-10-04,Entregue
2739,113,2023-05-17,Entregue
2740,166,2024-05-12,Enviado
2741,131,2023-04-23,Entregue
2742,134,2024-02-18,Enviado
2743,28,2024-11-15,Enviado
2744,148,2024-06-25,Entregue
2745,84,2023-07-11,Entregue
2746,185,2024-03-11,Entregue
2747,151,2024-11-16,Enviado
2748,145,2024-07-31,Entregue
2749,121,2024-10-01,Entregue
2750,84,2024-05-19,Enviado
2751,5,2024-12-07,Enviado
2752,36,2023-08-25,Entregue
2753,53,2024-04-23,Cancelado
2754,19,2024-07-15,Entregue
2755,57,2023-08-08,Entregue
2756,10,2023-09-20,Enviado
2757,105,2023-04-06,Entregue
2758,157,2023-05-02,Entregue
2759,154,2023-09-04,Em processamento
2760,71,2024-07-08,Cancelado
2761,179,2023-12-05,Entregue
2762,150,2023-10-12,Em processamento
2763,90,2024-11-14,Entregue
2764,41,2023-07-03,Entregue
2765,51,2023-05-16,Entregue
2766,170,2024-04-05,Entregue
2767,9,2023-07-29,Cancelado
2768,77,2024-12-04,Em processamento
2769,17,2023-01-08,Entregue
2770,137,2024-03-06,Cancelado
2771,41,2023-08-05,Entregue
2772,28,2024-03-21,Entregue
2773,69,2024-12-31,Enviado
2774,174,2024-04-08,Enviado
2775,137,2024-11-07,Entregue
2776,109,2024-03-31,Entregue
2777,156,2023-01-21,Entregue
2778,97,2024-06-30,Entregue
2779,144,2024-05-05,Em processamento
2780,149,2023-05-19,Entregue
2781,138,2023-03-27,Entregue
2782,135,2024-07-04,Entregue
2783,86,2024-07-16,Entregue
2784,12,2023-07-30,Entregue
2785,179,2024-10-13,Entregue
2786,160,2024-03-28,Cancelado
2787,163,2024-07-13,Cancelado
2788,83,2024-04-16,Entregue
2789,87,2023-01-31,Entregue
2790,7,2024-11-11,Cancelado
2791,8,2023-03-27,Cancelado
2792,164,2024-08-22,Em processamento
2793,49,2023-04-11,Entregue
2794,166,2024-01-16,Enviado
2795,155,2023-12-28,Em processamento
2796,30,2023-10-27,Entregue
2797,140,2023-03-20,Cancelado
2798,74,2023-02-13,Entregue
2799,11,2024-06-03,Entregue
2800,12,2024-09-05,Em processamento
2801,67,2023-09-09,Enviado
2802,88,2023-04-01,Entregue
2803,71,2024-06-26,Entregue
2804,145,2023-05-06,Entregue
2805,69,2024-06-07,Entregue
2806,95,2024-11-08,Entregue
2807,44,2024-08-13,Entregue
2808,142,2023-02-24,Entregue
2809,106,2024-06-22,Entregue
2810,33,2023-03-08,Entregue
2811,32,2024-02-06,Entregue
2812,32,2023-01-06,Cancelado
2813,67,2024-10-21,Entregue
2814,128,2023-03-07,Entregue
2815,40,2024-11-20,Em processamento
2816,103,2023-11-11,Entregue
2817,6,2023-05-14,Cancelado
2818,136,2024-03-17,Entregue
2819,65,2024-10-08,Entregue
2820,96,2023-02-13,Entregue
2821,185,2024-11-22,Entregue
2822,175,2023-07-11,Cancelado
2823,6,2024-11-15,Entregue
2824,79,2023-04-22,Enviado
2825,179,2024-05-27,Entregue
2826,85,2023-05-18,Em processamento
2827,16,2024-11-20,Entregue
2828,75,2024-12-04,Entregue
2829,62,2023-12-30,Entregue
2830,66,2024-08-24,Em processamento
2831,32,2023-04-03,Enviado
2832,117,2023-05-07,Enviado
2833,51,2024-05-19,Entregue
2834,165,2023-11-27,Entregue
2835,105,2023-04-08,Entregue
2836,129,2023-12-09,Cancelado
2837,107,2023-01-14,Entregue
2838,86,2024-05-24,Entregue
2839,153,2024-02-06,Entregue
2840,35,2023-03-01,Enviado
2841,19,2023-10-21,Entregue
2842,58,2023-08-25,Entregue
2843,88,2024-02-22,Cancelado
2844,41,2024-06-01,Entregue
2845,116,2023-10-09,Entregue
2846,20,2023-04-05,Entregue
2847,179,2023-10-29,Entregue
2848,105,2024-10-07,Entregue
2849,61,2024-03-14,Cancelado
2850,12,2023-02-26,Entregue
2851,53,2024-01-05,Enviado
2852,23,2023-01-28,Em processamento
2853,117,2023-03-16,Cancelado
2854,55,2023-08-12,Entregue
2855,92,2024-05-11,Enviado
2856,165,2023-02-11,Entregue
2857,142,2023-12-17,Entregue
2858,171,2024-06-25,Entregue
2859,55,2023-02-24,Entregue
2860,116,2024-12-08,Enviado
2861,13,2024-06-03,Enviado
2862,149,2024-12-25,Entregue
2863,74,2024-08-10,Entregue
2864,183,2024-12-24,Enviado
2865,108,2024-11-03,Enviado
2866,165,2024-11-23,Entregue
2867,23,2024-06-18,Entregue
2868,94,2024-08-16,Enviado
2869,64,2023-05-31,Entregue
2870,76,2023-11-14,Entregue
2871,45,2023-07-14,Cancelado
2872,58,2024-03-16,Enviado
2873,15,2024-04-29,Enviado
2874,31,2023-11-13,Cancelado
2875,59,2023-11-30,Enviado
2876,93,2024-10-27,Entregue
2877,36,2024-11-04,Cancelado
2878,5,2024-11-10,Entregue
2879,178,2023-12-16,Entregue
2880,104,2023-12-19,Entregue
2881,162,2023-08-10,Entregue
2882,110,2023-11-18,Cancelado
2883,31,2023-10-01,Entregue
2884,62,2023-11-15,Entregue
2885,161,2023-08-18,Em processamento
2886,132,2024-02-03,Entregue
2887,30,2023-03-18,Entregue
2888,157,2023-01-27,Entregue
2889,97,2024-06-24,Em processamento
2890,72,2023-03-24,Enviado
2891,19,2023-11-26,Entregue
2892,46,2024-10-19,Entregue
2893,13,2024-01-13,Entregue
2894,70,2024-03-27,Entregue
2895,101,2023-06-16,Entregue
2896,36,2024-09-02,Entregue
2897,143,2024-09-08,Entregue
2898,68,2023-01-24,Entregue
2899,173,2024-06-30,Entregue
2900,51,2023-07-27,Entregue
2901,34,2023-11-18,Entregue
2902,52,2024-02-15,Entregue
2903,21,2024-04-20,Entregue
2904,174,2023-04-15,Entregue
2905,1,2024-01-24,Cancelado
2906,109,2024-11-16,Entregue
2907,127,2023-12-20,Entregue
2908,56,2024-04-03,Em processamento
2909,140,2023-10-31,Enviado
2910,13,2023-11-27,Entregue
2911,76,2024-06-06,Entregue
2912,111,2023-10-10,Entregue
2913,61,2024-04-07,Entregue
2914,27,2023-03-18,Entregue
2915,42,2024-10-16,Entregue
2916,151,2024-03-05,Entregue
2917,88,2024-12-04,Entregue
2918,110,2024-07-06,Entregue
2919,132,2023-11-23,Entregue
2920,59,2024-12-20,Cancelado
2921,163,2024-03-14,Entregue
2922,117,2024-05-23,Entregue
2923,133,2023-01-16,Entregue
2924,97,2024-07-07,Em processamento
2925,44,2023-07-04,Entregue
2926,84,2024-11-21,Entregue
2927,174,2024-11-06,Cancelado
2928,86,2023-06-28,Enviado
2929,36,2023-12-02,Entregue
2930,153,2023-10-02,Enviado
2931,156,2024-07-08,Entregue
2932,5,2023-06-12,Entregue
2933,85,2024-11-09,Entregue
2934,185,2023-11-02,Entregue
2935,157,2023-10-18,Enviado
2936,140,2024-03-27,Entregue
2937,61,2024-07-11,Entregue
2938,123,2024-11-03,Enviado
2939,116,2023-10-09,Entregue
2940,158,2024-11-10,Entregue
2941,157,2024-07-08,Enviado
2942,148,2023-05-13,Enviado
2943,51,2024-06-28,Entregue
2944,1,2024-11-29,Entregue
2945,95,2024-02-04,Enviado
2946,85,2024-12-03,Entregue
2947,8,2024-11-20,Entregue
2948,139,2023-10-02,Entregue
2949,101,2023-07-20,Enviado
2950,76,2024-11-30,Enviado
2951,69,2023-12-15,Entregue
2952,21,2024-12-01,Entregue
2953,48,2024-05-09,Entregue
2954,100,2023-06-25,Enviado
2955,57,2024-12-12,Entregue
2956,156,2024-12-03,Entregue
2957,130,2024-02-05,Entregue
2958,166,2024-05-16,Entregue
2959,144,2023-11-29,Entregue
2960,125,2024-11-27,Entregue
2961,58,2023-01-08,Enviado
2962,160,2023-02-18,Entregue
2963,134,2024-12-22,Entregue
2964,69,2023-02-08,Entregue
2965,54,2024-02-08,Entregue
2966,76,2024-04-09,Entregue
2967,52,2023-04-20,Entregue
2968,94,2024-06-21,Entregue
2969,115,2023-11-21,Enviado
2970,69,2023-03-31,Entregue
2971,46,2024-04-12,Entregue
2972,32,2024-12-13,Entregue
2973,144,2023-01-07,Entregue
2974,61,2023-12-23,Entregue
2975,85,2024-03-14,Entregue
2976,150,2024-06-02,Cancelado
2977,116,2024-07-05,Entregue
2978,43,2023-05-22,Entregue
2979,131,2024-11-16,Enviado
2980,87,2024-08-25,Entregue
2981,82,2023-10-22,Entregue
2982,78,2023-01-27,Entregue
2983,11,2023-02-13,Entregue
2984,96,2024-10-16,Em processamento
2985,60,2023-11-21,Entregue
2986,83,2023-12-15,Entregue
2987,53,2024-11-29,Entregue
2988,73,2024-01-28,Enviado
2989,184,2024-05-17,Em processamento
2990,57,2024-03-09,Enviado
2991,113,2023-05-13,Entregue
2992,181,2023-10-22,Entregue
2993,135,2023-05-10,Entregue
2994,166,2024-10-01,Entregue
2995,3,2024-03-01,Entregue
2996,53,2024-04-27,Em processamento
2997,23,2024-11-12,Entregue
2998,90,2024-05-06,Entregue
2999,93,2024-05-10,Entregue
3000,147,2023-02-03,Enviado
3001,24,2024-11-16,Entregue
3002,169,2024-07-21,Entregue
3003,101,2023-06-29,Em processamento
3004,56,2023-07-23,Em processamento
3005,56,2023-01-30,Entregue
3006,40,2024-09-21,Entregue
3007,44,2023-12-01,Enviado
3008,20,2024-10-17,Enviado
3009,141,2023-05-28,Entregue
3010,84,2024-10-30,Entregue
3011,148,2024-07-07,Enviado
3012,79,2023-10-01,Entregue
3013,186,2024-05-19,Entregue
3014,75,2024-08-07,Entregue
3015,148,2023-04-30,Entregue
3016,155,2024-08-19,Entregue
3017,147,2023-06-28,Entregue
3018,15,2023-12-06,Enviado
3019,120,2023-04-26,Em processamento
3020,84,2023-05-22,Enviado
3021,133,2023-09-06,Entregue
3022,173,2023-04-11,Entregue
3023,102,2023-06-27,Entregue
3024,68,2024-08-05,Em processamento
3025,54,2024-11-14,Entregue
3026,61,2023-02-11,Entregue
3027,78,2024-10-22,Enviado
3028,147,2023-11-25,Entregue
3029,89,2023-04-06,Entregue
3030,165,2024-08-14,Cancelado
3031,151,2023-12-23,Entregue
3032,78,2024-06-07,Enviado
3033,51,2024-04-26,Em processamento
3034,152,2024-05-26,Entregue
3035,38,2024-02-12,Entregue
3036,39,2023-04-29,Entregue
3037,176,2024-11-07,Entregue
3038,156,2024-11-20,Entregue
3039,98,2024-02-17,Entregue
3040,11,2023-02-02,Cancelado
3041,88,2024-11-08,Entregue
3042,113,2023-09-12,Enviado
3043,55,2023-02-07,Entregue
3044,111,2024-01-25,Entregue
3045,4,2024-11-07,Em processamento
3046,171,2023-11-05,Entregue
3047,39,2023-10-16,Entregue
3048,73,2024-11-30,Entregue
3049,36,2023-05-18,Entregue
3050,97,2023-05-12,Enviado
3051,50,2023-12-25,Entregue
3052,168,2023-01-18,Cancelado
3053,25,2023-05-02,Entregue
3054,109,2024-07-06,Entregue
3055,34,2023-06-09,Entregue
3056,14,2024-03-08,Enviado
3057,42,2024-05-05,Entregue
3058,72,2023-03-03,Enviado
3059,16,2023-03-29,Enviado
3060,6,2024-02-27,Entregue
3061,73,2023-04-20,Entregue
3062,41,2024-12-01,Entregue
3063,57,2024-12-19,Entregue
3064,9,2023-09-13,Entregue
3065,158,2024-10-17,Entregue
3066,79,2024-09-29,Entregue
3067,152,2024-11-24,Entregue
3068,96,2023-10-19,Entregue
3069,64,2023-04-19,Entregue
3070,119,2024-03-20,Entregue
3071,143,2024-06-10,Entregue
3072,7,2023-04-13,Entregue
3073,24,2024-05-15,Entregue
3074,11,2024-07-11,Entregue
3075,172,2024-01-11,Entregue
3076,152,2024-12-22,Entregue
3077,51,2024-06-04,Entregue
3078,27,2023-09-10,Em processamento
3079,59,2023-12-07,Entregue
3080,74,2023-06-29,Entregue
3081,7,2023-07-06,Entregue
3082,174,2023-12-30,Em processamento
3083,110,2024-09-02,Entregue
3084,53,2023-05-04,Entregue
3085,51,2024-11-18,Cancelado
3086,52,2024-09-13,Entregue
3087,66,2023-03-22,Entregue
3088,135,2023-01-20,Entregue
3089,104,2024-02-29,Entregue
3090,85,2023-02-21,Entregue
3091,171,2024-04-23,Entregue
3092,10,2024-07-19,Em processamento
3093,145,2024-08-10,Entregue
3094,171,2024-12-25,Entregue
3095,11,2024-05-28,Enviado
3096,77,2024-10-16,Entregue
3097,51,2024-12-02,Entregue
3098,98,2023-10-27,Entregue
3099,26,2023-06-02,Entregue
3100,13,2024-05-11,Entregue
3101,64,2023-11-27,Entregue
3102,177,2024-09-01,Enviado
3103,30,2024-09-17,Entregue
3104,18,2023-09-28,Entregue
3105,170,2023-05-23,Entregue
3106,14,2023-04-19,Entregue
3107,41,2024-11-07,Entregue
3108,162,2024-11-07,Entregue
3109,140,2023-03-27,Em processamento
3110,180,2024-08-21,Entregue
3111,29,2024-11-08,Entregue
3112,140,2023-11-08,Entregue
3113,31,2023-12-31,Cancelado
3114,60,2024-06-03,Entregue
3115,139,2023-06-26,Entregue
3116,67,2024-07-07,Entregue
3117,82,2023-11-03,Entregue
3118,166,2024-11-15,Entregue
3119,131,2024-08-27,Entregue
3120,154,2024-11-17,Entregue
3121,39,2024-11-17,Entregue
3122,171,2024-10-12,Entregue
3123,151,2023-12-30,Entregue
3124,67,2024-03-09,Entregue
3125,12,2024-10-19,Entregue
3126,73,2024-11-21,Em processamento
3127,142,2024-07-25,Cancelado
3128,97,2023-12-29,Entregue
3129,149,2024-11-05,Entregue
3130,47,2024-12-19,Enviado
3131,97,2024-03-15,Entregue
3132,131,2023-11-16,Entregue
3133,3,2023-04-15,Entregue
3134,92,2024-10-07,Entregue
3135,140,2023-05-09,Enviado
3136,57,2024-03-22,Entregue
3137,102,2024-05-06,Cancelado
3138,135,2023-03-11,Enviado
3139,17,2023-04-02,Entregue
3140,29,2023-09-12,Cancelado
3141,154,2023-04-21,Entregue
3142,185,2023-12-16,Entregue
3143,12,2023-09-18,Entregue
3144,25,2024-02-15,Em processamento
3145,6,2023-06-19,Entregue
3146,78,2024-05-22,Entregue
3147,158,2023-04-10,Em processamento
3148,9,2023-10-08,Enviado
3149,107,2024-08-31,Entregue
3150,147,2023-05-29,Entregue
3151,114,2023-10-05,Entregue
3152,58,2023-12-01,Entregue
3153,161,2024-07-13,Em processamento
3154,138,2024-08-18,Enviado
3155,141,2024-03-26,Entregue
3156,98,2024-08-03,Entregue
3157,84,2023-12-15,Entregue
3158,169,2023-02-20,Enviado
3159,35,2023-02-15,Entregue
3160,30,2023-03-05,Enviado
3161,138,2023-08-01,Entregue
3162,106,2024-12-27,Entregue
3163,132,2024-08-16,Entregue
3164,154,2023-02-27,Entregue
3165,13,2023-05-20,Enviado
3166,65,2023-07-03,Entregue
3167,97,2024-11-29,Cancelado
3168,143,2024-09-20,Entregue
3169,106,2023-02-21,Entregue
3170,68,2023-06-15,Entregue
3171,81,2023-12-15,Entregue
3172,147,2023-11-12,Entregue
3173,50,2023-01-30,Entregue
3174,95,2024-10-10,Entregue
3175,87,2024-12-18,Entregue
3176,102,2024-10-09,Enviado
3177,89,2024-11-22,Entregue
3178,31,2023-06-29,Entregue
3179,116,2024-04-30,Entregue
3180,81,2024-09-19,Entregue
3181,27,2023-03-22,Em processamento
3182,26,2023-04-05,Entregue
3183,65,2024-10-16,Entregue
3184,2,2024-07-03,Entregue
3185,151,2024-07-26,Entregue
3186,45,2024-01-02,Entregue
3187,70,2024-04-01,Em processamento
3188,105,2023-03-19,Entregue
3189,43,2023-02-24,Entregue
3190,59,2024-05-05,Entregue
3191,89,2024-12-14,Entregue
3192,137,2024-10-12,Entregue
3193,132,2023-06-29,Entregue
3194,172,2023-09-17,Cancelado
3195,69,2023-02-18,Entregue
3196,66,2023-11-09,Entregue
3197,167,2024-04-23,Entregue
3198,51,2023-03-20,Entregue
3199,40,2023-03-28,Entregue
3200,113,2023-02-01,Enviado
