id_pagamento,id_pedido,metodo_pagamento,valor_pago,status_pagamento
1828,1828,Cartão de Crédito,5032.48,Aprovado
1829,1829,Pix,2769.91,Aprovado
1830,1830,Pix,5691.16,Recusado
1831,1831,Cartão de Débito,8306.56,Aprovado
1832,1832,Cartão de Crédito,2165.39,Aprovado
1833,1833,Pix,5650.72,Aprovado
1834,1834,Boleto,4059.16,Aprovado
1835,1835,Boleto,3459.8,Aprovado
1836,1836,Boleto,18911.66,Aprovado
1837,1837,Boleto,10621.06,Recusado
1838,1838,Cartão de Crédito,8707.24,Aprovado
1839,1839,Cartão de Crédito,7322.54,Aprovado
1840,1840,Cartão de Crédito,24908.48,Aprovado
1841,1841,Boleto,13208.3,Aprovado
1842,1842,Cartão de Crédito,2786.41,Aprovado
1843,1843,Boleto,2438.35,Aprovado
1844,1844,Pix,915.4,Aprovado
1845,1845,Boleto,13236.6,Aprovado
1846,1846,Cartão de Crédito,6436.63,Aprovado
1847,1847,Cartão de Crédito,3954.98,Aprovado
1848,1848,Cartão de Crédito,727.76,Aprovado
1849,1849,Boleto,2516.24,Aprovado
1850,1850,Cartão de Débito,1318.12,Aprovado
1851,1851,Pix,6365.25,Pendente
1852,1852,Pix,5734.75,Aprovado
1853,1853,Pix,6025.31,Recusado
1854,1854,Cartão de Crédito,5095.49,Aprovado
1855,1855,Pix,2970.48,Aprovado
1856,1856,Pix,5028.91,Aprovado
1857,1857,Cartão de Crédito,4173.43,Aprovado
1858,1858,Pix,8476.08,Aprovado
1859,1859,Cartão de Crédito,6279.62,Aprovado
1860,1860,Pix,3518.68,Aprovado
1861,1861,Cartão de Crédito,2008.66,Pendente
1862,1862,Boleto,3165.92,Aprovado
1863,1863,Cartão de Crédito,6481.88,Aprovado
1864,1864,Cartão de Crédito,21443.48,Pendente
1865,1865,Pix,12002.3,Aprovado
1866,1866,Cartão de Crédito,8266.56,Aprovado
1867,1867,Cartão de Crédito,3249.9,Pendente
1868,1868,Pix,2172.68,Aprovado
1869,1869,Cartão de Crédito,9541.31,Aprovado
1870,1870,Cartão de Crédito,5840.0,Pendente
1871,1871,Boleto,805.88,Aprovado
1872,1872,Cartão de Crédito,10169.86,Aprovado
1873,1873,Cartão de Crédito,10772.6,Aprovado
1874,1874,Cartão de Crédito,6224.57,Aprovado
1875,1875,Pix,9019.5,Aprovado
1876,1876,Cartão de Crédito,6633.78,Aprovado
1877,1877,Cartão de Crédito,123.0,Aprovado
1878,1878,Boleto,6654.27,Recusado
1879,1879,Cartão de Crédito,6545.72,Aprovado
1880,1880,Cartão de Crédito,5298.84,Aprovado
1881,1881,Pix,26664.37,Aprovado
1882,1882,Pix,1857.89,Aprovado
1883,1883,Pix,2951.96,Aprovado
1884,1884,Pix,7049.65,Aprovado
1885,1885,Cartão de Crédito,1551.88,Aprovado
1886,1886,Pix,2825.36,Aprovado
1887,1887,Boleto,3252.01,Aprovado
1888,1888,Pix,14019.18,Aprovado
1889,1889,Pix,8377.71,Aprovado
1890,1890,Pix,1943.3,Aprovado
1891,1891,Pix,206.76,Aprovado
1892,1892,Cartão de Débito,2572.65,Aprovado
1893,1893,Pix,3713.87,Aprovado
1894,1894,Pix,6135.84,Recusado
1895,1895,Cartão de Crédito,7908.48,Recusado
1896,1896,Boleto,18959.2,Pendente
1897,1897,Boleto,11282.21,Pendente
1898,1898,Pix,7684.36,Aprovado
1899,1899,Cartão de Crédito,8043.03,Recusado
1900,1900,Cartão de Crédito,7913.45,Aprovado
1901,1901,Cartão de Crédito,538.06,Aprovado
1902,1902,Cartão de Crédito,13882.1,Aprovado
1903,1903,Cartão de Crédito,16716.42,Aprovado
1904,1904,Pix,18904.12,Aprovado
1905,1905,Cartão de Débito,6044.66,Aprovado
1906,1906,Cartão de Crédito,8430.96,Aprovado
1907,1907,Cartão de Débito,2679.8,Aprovado
1908,1908,Boleto,8476.08,Aprovado
1909,1909,Cartão de Crédito,8626.51,Pendente
1910,1910,Pix,16150.72,Aprovado
1911,1911,Cartão de Débito,24026.95,Aprovado
1912,1912,Pix,4973.78,Aprovado
1913,1913,Cartão de Débito,5135.13,Aprovado
1914,1914,Pix,8447.32,Recusado
1915,1915,Pix,538.06,Pendente
1916,1916,Pix,13829.39,Aprovado
1917,1917,Pix,8598.63,Aprovado
1918,1918,Pix,3694.82,Aprovado
1919,1919,Cartão de Crédito,8025.65,Aprovado
1920,1920,Pix,4899.22,Aprovado
1921,1921,Cartão de Crédito,2679.8,Aprovado
1922,1922,Pix,9720.67,Aprovado
1923,1923,Cartão de Crédito,8476.08,Aprovado
1924,1924,Boleto,5988.36,Aprovado
1925,1925,Pix,3146.14,Aprovado
1926,1926,Pix,4139.1,Aprovado
1927,1927,Cartão de Crédito,8163.51,Aprovado
1928,1928,Cartão de Crédito,14153.8,Aprovado
1929,1929,Boleto,6708.12,Aprovado
1930,1930,Cartão de Crédito,5840.0,Recusado
1931,1931,Cartão de Crédito,4317.06,Aprovado
1932,1932,Cartão de Crédito,805.88,Pendente
1933,1933,Cartão de Crédito,9251.4,Recusado
1934,1934,Cartão de Crédito,7344.01,Aprovado
1935,1935,Cartão de Crédito,6088.85,Aprovado
1936,1936,Pix,16957.88,Aprovado
1937,1937,Pix,17823.74,Aprovado
1938,1938,Pix,13322.92,Aprovado
1939,1939,Cartão de Crédito,6745.3,Aprovado
1940,1940,Cartão de Crédito,7081.45,Aprovado
1941,1941,Cartão de Crédito,3065.14,Aprovado
1942,1942,Cartão de Crédito,3272.86,Aprovado
1943,1943,Cartão de Crédito,16282.81,Aprovado
1944,1944,Cartão de Crédito,7322.82,Aprovado
1945,1945,Pix,11519.18,Aprovado
1946,1946,Cartão de Crédito,8544.38,Aprovado
1947,1947,Cartão de Crédito,2938.49,Aprovado
1948,1948,Pix,2350.73,Aprovado
1949,1949,Boleto,2951.96,Aprovado
1950,1950,Boleto,7028.81,Aprovado
1951,1951,Pix,4881.79,Aprovado
1952,1952,Pix,3781.73,Recusado
1953,1953,Pix,12218.92,Aprovado
1954,1954,Cartão de Crédito,9692.59,Aprovado
1955,1955,Cartão de Crédito,4739.01,Aprovado
1956,1956,Pix,13008.04,Aprovado
1957,1957,Cartão de Crédito,6850.73,Aprovado
1958,1958,Pix,5318.54,Pendente
1959,1959,Cartão de Crédito,8258.83,Aprovado
1960,1960,Cartão de Débito,4891.15,Aprovado
1961,1961,Cartão de Débito,20651.02,Aprovado
1962,1962,Pix,8112.0,Aprovado
1963,1963,Cartão de Débito,2335.66,Aprovado
1964,1964,Pix,6011.2,Aprovado
1965,1965,Pix,1473.07,Aprovado
1966,1966,Cartão de Crédito,5307.92,Aprovado
1967,1967,Cartão de Crédito,3309.15,Aprovado
1968,1968,Pix,5840.0,Pendente
1969,1969,Pix,1020.98,Aprovado
1970,1970,Cartão de Crédito,3252.01,Pendente
1971,1971,Cartão de Crédito,9890.17,Aprovado
1972,1972,Cartão de Crédito,5184.5,Pendente
1973,1973,Cartão de Crédito,4650.14,Aprovado
1974,1974,Cartão de Crédito,3369.08,Aprovado
1975,1975,Boleto,5952.04,Aprovado
1976,1976,Cartão de Crédito,5940.96,Aprovado
1977,1977,Pix,2169.97,Pendente
1978,1978,Cartão de Crédito,4254.08,Aprovado
1979,1979,Cartão de Crédito,9790.25,Aprovado
1980,1980,Cartão de Débito,11493.24,Aprovado
1981,1981,Cartão de Crédito,2786.41,Aprovado
1982,1982,Pix,8131.59,Aprovado
1983,1983,Pix,2970.48,Aprovado
1984,1984,Cartão de Crédito,2696.04,Aprovado
1985,1985,Boleto,4033.26,Aprovado
1986,1986,Cartão de Débito,9965.43,Aprovado
1987,1987,Cartão de Crédito,1977.49,Aprovado
1988,1988,Pix,5118.15,Pendente
1989,1989,Cartão de Crédito,1405.97,Aprovado
1990,1990,Pix,10010.45,Aprovado
1991,1991,Pix,5027.38,Recusado
1992,1992,Cartão de Débito,3474.1,Aprovado
1993,1993,Pix,6961.64,Aprovado
1994,1994,Pix,18259.59,Pendente
1995,1995,Cartão de Crédito,5118.15,Aprovado
1996,1996,Pix,19499.9,Aprovado
1997,1997,Cartão de Crédito,915.4,Aprovado
1998,1998,Cartão de Crédito,2130.82,Aprovado
1999,1999,Boleto,7296.03,Aprovado
2000,2000,Cartão de Crédito,10974.4,Aprovado
2001,2001,Pix,4139.76,Aprovado
2002,2002,Cartão de Crédito,8760.0,Aprovado
2003,2003,Boleto,8835.33,Aprovado
2004,2004,Pix,7454.27,Aprovado
2005,2005,Cartão de Crédito,2849.69,Aprovado
2006,2006,Cartão de Débito,3434.92,Aprovado
2007,2007,Cartão de Crédito,2169.97,Aprovado
2008,2008,Boleto,10620.77,Aprovado
2009,2009,Pix,2438.35,Aprovado
2010,2010,Cartão de Crédito,4533.64,Aprovado
2011,2011,Pix,1755.69,Pendente
2012,2012,Cartão de Crédito,8313.12,Pendente
2013,2013,Cartão de Crédito,413.52,Aprovado
2014,2014,Cartão de Crédito,8681.08,Aprovado
2015,2015,Cartão de Crédito,3515.92,Aprovado
2016,2016,Cartão de Crédito,17349.22,Aprovado
2017,2017,Cartão de Crédito,1532.57,Aprovado
2018,2018,Boleto,6279.62,Aprovado
2019,2019,Cartão de Crédito,1309.95,Aprovado
2020,2020,Pix,805.88,Aprovado
2021,2021,Cartão de Crédito,2253.4,Aprovado
2022,2022,Pix,123.0,Recusado
2023,2023,Boleto,2619.9,Pendente
2024,2024,Cartão de Crédito,11359.6,Aprovado
2025,2025,Pix,9122.04,Recusado
2026,2026,Cartão de Débito,8645.52,Aprovado
2027,2027,Cartão de Crédito,1164.0,Recusado
2028,2028,Boleto,1977.49,Aprovado
2029,2029,Cartão de Débito,3383.35,Pendente
2030,2030,Cartão de Crédito,10173.87,Aprovado
2031,2031,Cartão de Crédito,2938.49,Aprovado
2032,2032,Cartão de Crédito,7721.3,Aprovado
2033,2033,Cartão de Débito,14890.58,Aprovado
2034,2034,Boleto,6636.38,Aprovado
2035,2035,Pix,527.71,Aprovado
2036,2036,Boleto,1375.78,Aprovado
2037,2037,Pix,0.0,Aprovado
2038,2038,Cartão de Crédito,1759.41,Aprovado
2039,2039,Boleto,14319.46,Aprovado
2040,2040,Cartão de Crédito,2927.24,Aprovado
2041,2041,Cartão de Débito,12954.13,Aprovado
2042,2042,Pix,11828.9,Aprovado
2043,2043,Cartão de Crédito,2169.97,Aprovado
2044,2044,Boleto,16101.67,Aprovado
2045,2045,Cartão de Crédito,13369.7,Aprovado
2046,2046,Cartão de Crédito,7438.39,Aprovado
2047,2047,Cartão de Crédito,14674.68,Aprovado
2048,2048,Cartão de Crédito,5298.84,Recusado
2049,2049,Cartão de Crédito,7618.39,Aprovado
2050,2050,Cartão de Crédito,1309.95,Aprovado
2051,2051,Cartão de Crédito,10258.09,Aprovado
2052,2052,Cartão de Crédito,7512.43,Aprovado
2053,2053,Cartão de Crédito,7502.69,Aprovado
2054,2054,Cartão de Débito,12619.96,Aprovado
2055,2055,Cartão de Crédito,52.79,Aprovado
2056,2056,Pix,7790.88,Aprovado
2057,2057,Cartão de Crédito,2772.42,Aprovado
2058,2058,Pix,10800.89,Aprovado
2059,2059,Cartão de Crédito,16985.13,Aprovado
2060,2060,Boleto,1578.65,Aprovado
2061,2061,Cartão de Crédito,5278.23,Aprovado
2062,2062,Cartão de Crédito,955.74,Pendente
2063,2063,Cartão de Débito,6057.95,Aprovado
2064,2064,Pix,12011.36,Aprovado
2065,2065,Cartão de Crédito,11124.4,Pendente
2066,2066,Pix,6755.24,Recusado
2067,2067,Boleto,3607.89,Aprovado
2068,2068,Pix,8259.9,Aprovado
2069,2069,Pix,1569.28,Aprovado
2070,2070,Cartão de Crédito,10597.68,Pendente
2071,2071,Boleto,13164.01,Aprovado
2072,2072,Pix,5266.93,Aprovado
2073,2073,Pix,6613.56,Aprovado
2074,2074,Cartão de Crédito,6766.7,Aprovado
2075,2075,Cartão de Crédito,11872.27,Aprovado
2076,2076,Cartão de Crédito,14026.0,Aprovado
2077,2077,Pix,6460.84,Pendente
2078,2078,Cartão de Crédito,19411.3,Aprovado
2079,2079,Boleto,345.28,Aprovado
2080,2080,Pix,2319.04,Aprovado
2081,2081,Boleto,3365.81,Aprovado
2082,2082,Cartão de Débito,9600.2,Aprovado
2083,2083,Pix,2213.94,Aprovado
2084,2084,Cartão de Crédito,3462.54,Aprovado
2085,2085,Cartão de Crédito,6988.9,Aprovado
2086,2086,Cartão de Débito,1986.11,Aprovado
2087,2087,Pix,12349.92,Aprovado
2088,2088,Pix,12573.97,Aprovado
2089,2089,Cartão de Crédito,15866.93,Recusado
2090,2090,Boleto,1914.64,Aprovado
2091,2091,Cartão de Débito,5131.97,Aprovado
2092,2092,Cartão de Débito,2165.39,Pendente
2093,2093,Cartão de Crédito,5772.52,Aprovado
2094,2094,Cartão de Crédito,8601.24,Recusado
2095,2095,Pix,1065.41,Aprovado
2096,2096,Cartão de Crédito,8201.86,Aprovado
2097,2097,Pix,6027.35,Aprovado
2098,2098,Cartão de Crédito,755.63,Aprovado
2099,2099,Pix,5236.86,Pendente
2100,2100,Cartão de Crédito,345.28,Aprovado
2101,2101,Boleto,7004.36,Aprovado
2102,2102,Cartão de Crédito,18976.74,Aprovado
2103,2103,Pix,7435.7,Aprovado
2104,2104,Cartão de Crédito,6018.2,Aprovado
2105,2105,Pix,5844.36,Aprovado
2106,2106,Pix,1762.66,Aprovado
2107,2107,Cartão de Crédito,5681.0,Aprovado
2108,2108,Cartão de Débito,2970.48,Aprovado
2109,2109,Pix,2920.0,Aprovado
2110,2110,Cartão de Crédito,4906.11,Aprovado
2111,2111,Pix,17011.09,Pendente
2112,2112,Cartão de Débito,3210.71,Aprovado
2113,2113,Pix,2501.52,Aprovado
2114,2114,Pix,10523.2,Aprovado
2115,2115,Cartão de Crédito,1532.57,Aprovado
2116,2116,Cartão de Crédito,15556.61,Aprovado
2117,2117,Boleto,2919.92,Aprovado
2118,2118,Pix,9393.15,Aprovado
2119,2119,Cartão de Crédito,11593.97,Aprovado
2120,2120,Pix,13602.31,Pendente
2121,2121,Pix,3001.63,Pendente
2122,2122,Cartão de Débito,4419.84,Aprovado
2123,2123,Cartão de Crédito,3843.92,Aprovado
2124,2124,Cartão de Crédito,13246.4,Recusado
2125,2125,Cartão de Débito,2526.59,Aprovado
2126,2126,Pix,6095.56,Aprovado
2127,2127,Boleto,3724.54,Aprovado
2128,2128,Pix,18571.06,Pendente
2129,2129,Pix,8854.93,Aprovado
2130,2130,Cartão de Crédito,9262.58,Aprovado
2131,2131,Cartão de Crédito,895.82,Aprovado
2132,2132,Pix,4217.91,Aprovado
2133,2133,Pix,2707.04,Aprovado
2134,2134,Pix,8922.61,Aprovado
2135,2135,Cartão de Débito,16533.19,Aprovado
2136,2136,Boleto,4665.91,Pendente
2137,2137,Cartão de Débito,2319.04,Aprovado
2138,2138,Boleto,7504.56,Aprovado
2139,2139,Pix,1567.58,Aprovado
2140,2140,Boleto,3642.12,Aprovado
2141,2141,Cartão de Crédito,1528.97,Recusado
2142,2142,Boleto,8248.59,Aprovado
2143,2143,Cartão de Débito,2169.97,Aprovado
2144,2144,Boleto,1567.58,Aprovado
2145,2145,Cartão de Crédito,3108.59,Aprovado
2146,2146,Cartão de Crédito,1459.96,Aprovado
2147,2147,Cartão de Crédito,6493.78,Recusado
2148,2148,Pix,2169.97,Aprovado
2149,2149,Pix,1076.12,Aprovado
2150,2150,Cartão de Crédito,7050.94,Aprovado
2151,2151,Cartão de Crédito,5218.43,Aprovado
2152,2152,Cartão de Crédito,10389.4,Aprovado
2153,2153,Boleto,3240.94,Aprovado
2154,2154,Cartão de Crédito,8118.32,Aprovado
2155,2155,Cartão de Débito,2624.52,Aprovado
2156,2156,Pix,105.58,Aprovado
2157,2157,Pix,3365.81,Aprovado
2158,2158,Pix,7806.12,Aprovado
2159,2159,Pix,3742.15,Aprovado
2160,2160,Cartão de Débito,8661.56,Aprovado
2161,2161,Boleto,4020.64,Aprovado
2162,2162,Cartão de Crédito,10602.65,Aprovado
2163,2163,Cartão de Crédito,11290.8,Aprovado
2164,2164,Pix,22152.74,Pendente
2165,2165,Cartão de Crédito,8575.2,Aprovado
2166,2166,Boleto,7611.62,Aprovado
2167,2167,Cartão de Crédito,3863.87,Aprovado
2168,2168,Cartão de Crédito,7373.88,Aprovado
2169,2169,Cartão de Crédito,527.71,Pendente
2170,2170,Pix,3800.76,Aprovado
2171,2171,Cartão de Crédito,2438.35,Aprovado
2172,2172,Pix,10855.26,Aprovado
2173,2173,Pix,3006.5,Aprovado
2174,2174,Cartão de Crédito,0.0,Aprovado
2175,2175,Cartão de Crédito,13343.9,Aprovado
2176,2176,Cartão de Crédito,7896.47,Aprovado
2177,2177,Cartão de Crédito,5451.59,Aprovado
2178,2178,Pix,7504.56,Pendente
2179,2179,Pix,9297.14,Aprovado
2180,2180,Pix,538.06,Aprovado
2181,2181,Boleto,2517.77,Aprovado
2182,2182,Boleto,5125.76,Aprovado
2183,2183,Cartão de Crédito,6731.62,Aprovado
2184,2184,Cartão de Crédito,955.74,Pendente
2185,2185,Pix,4737.78,Aprovado
2186,2186,Cartão de Crédito,15659.06,Aprovado
2187,2187,Cartão de Crédito,9033.59,Aprovado
2188,2188,Cartão de Crédito,3359.21,Aprovado
2189,2189,Boleto,1341.23,Aprovado
2190,2190,Cartão de Crédito,8575.03,Aprovado
2191,2191,Pix,9110.3,Recusado
2192,2192,Cartão de Crédito,23921.08,Aprovado
2193,2193,Cartão de Débito,7803.53,Aprovado
2194,2194,Pix,2447.5,Aprovado
2195,2195,Cartão de Crédito,6810.71,Recusado
2196,2196,Pix,8593.89,Aprovado
2197,2197,Pix,3108.59,Aprovado
2198,2198,Boleto,17762.17,Aprovado
2199,2199,Pix,6919.6,Aprovado
2200,2200,Cartão de Débito,5485.38,Pendente
2201,2201,Cartão de Crédito,8597.23,Aprovado
2202,2202,Boleto,6481.88,Aprovado
2203,2203,Boleto,1430.74,Aprovado
2204,2204,Pix,17228.67,Pendente
2205,2205,Cartão de Crédito,9403.32,Aprovado
2206,2206,Cartão de Crédito,14094.8,Aprovado
2207,2207,Boleto,3822.96,Aprovado
2208,2208,Cartão de Crédito,8636.34,Aprovado
2209,2209,Pix,3553.69,Aprovado
2210,2210,Cartão de Crédito,2169.97,Aprovado
2211,2211,Pix,13168.1,Aprovado
2212,2212,Pix,11409.5,Aprovado
2213,2213,Pix,7037.64,Aprovado
2214,2214,Cartão de Crédito,3135.16,Aprovado
2215,2215,Cartão de Crédito,6496.17,Pendente
2216,2216,Cartão de Crédito,4991.78,Aprovado
2217,2217,Cartão de Crédito,1258.12,Aprovado
2218,2218,Pix,11010.49,Recusado
2219,2219,Cartão de Crédito,4924.6,Aprovado
2220,2220,Cartão de Crédito,25058.74,Aprovado
2221,2221,Boleto,2365.08,Aprovado
2222,2222,Cartão de Crédito,2394.62,Aprovado
2223,2223,Cartão de Crédito,12667.99,Aprovado
2224,2224,Cartão de Crédito,3503.76,Aprovado
2225,2225,Pix,3272.86,Aprovado
2226,2226,Cartão de Crédito,3774.36,Aprovado
2227,2227,Pix,12480.63,Aprovado
2228,2228,Cartão de Crédito,5940.96,Aprovado
2229,2229,Boleto,7429.08,Aprovado
2230,2230,Pix,6504.02,Aprovado
2231,2231,Pix,3729.2,Pendente
2232,2232,Cartão de Crédito,123.0,Aprovado
2233,2233,Pix,10452.51,Aprovado
2234,2234,Pix,20110.08,Aprovado
2235,2235,Boleto,1713.65,Aprovado
2236,2236,Cartão de Crédito,2165.91,Aprovado
2237,2237,Cartão de Crédito,2165.39,Pendente
2238,2238,Cartão de Crédito,6279.62,Aprovado
2239,2239,Boleto,52.79,Aprovado
2240,2240,Cartão de Débito,6505.62,Aprovado
2241,2241,Boleto,4920.65,Aprovado
2242,2242,Pix,6494.97,Aprovado
2243,2243,Pix,5169.31,Aprovado
2244,2244,Pix,3023.27,Aprovado
2245,2245,Pix,4947.97,Aprovado
2246,2246,Pix,1567.58,Pendente
2247,2247,Pix,3518.82,Aprovado
2248,2248,Cartão de Crédito,18106.71,Aprovado
2249,2249,Cartão de Crédito,10040.77,Aprovado
2250,2250,Pix,7144.55,Aprovado
2251,2251,Cartão de Débito,8226.47,Aprovado
2252,2252,Pix,3907.54,Recusado
2253,2253,Cartão de Crédito,805.88,Aprovado
2254,2254,Cartão de Débito,4744.71,Aprovado
2255,2255,Cartão de Crédito,10322.69,Aprovado
2256,2256,Pix,3321.81,Aprovado
2257,2257,Pix,2319.04,Aprovado
2258,2258,Pix,3583.28,Aprovado
2259,2259,Pix,15344.21,Aprovado
2260,2260,Boleto,2924.48,Aprovado
2261,2261,Cartão de Crédito,9980.07,Aprovado
2262,2262,Cartão de Crédito,12228.42,Aprovado
2263,2263,Pix,5249.04,Recusado
2264,2264,Cartão de Crédito,5975.62,Aprovado
2265,2265,Cartão de Crédito,3423.8,Aprovado
2266,2266,Pix,10202.61,Aprovado
2267,2267,Pix,4638.08,Aprovado
2268,2268,Pix,5428.88,Aprovado
2269,2269,Pix,13625.18,Aprovado
2270,2270,Cartão de Crédito,4934.18,Aprovado
2271,2271,Pix,2010.32,Aprovado
2272,2272,Cartão de Crédito,7006.37,Aprovado
2273,2273,Pix,345.28,Aprovado
2274,2274,Cartão de Débito,137.61,Aprovado
2275,2275,Pix,7959.89,Aprovado
2276,2276,Cartão de Débito,6747.24,Aprovado
2277,2277,Pix,1405.97,Aprovado
2278,2278,Boleto,23396.16,Aprovado
2279,2279,Cartão de Crédito,11088.67,Aprovado
2280,2280,Cartão de Crédito,8859.77,Aprovado
2281,2281,Pix,3465.77,Aprovado
2282,2282,Boleto,5452.58,Aprovado
2283,2283,Boleto,11783.73,Pendente
2284,2284,Cartão de Crédito,9965.43,Aprovado
2285,2285,Cartão de Crédito,9898.81,Pendente
2286,2286,Pix,3252.01,Aprovado
2287,2287,Boleto,7526.14,Aprovado
2288,2288,Cartão de Crédito,4531.61,Aprovado
2289,2289,Pix,17605.35,Aprovado
2290,2290,Cartão de Crédito,6322.76,Aprovado
2291,2291,Pix,17536.61,Aprovado
2292,2292,Cartão de Crédito,12289.06,Aprovado
2293,2293,Pix,5275.5,Aprovado
2294,2294,Pix,2104.69,Aprovado
2295,2295,Pix,6201.98,Aprovado
2296,2296,Cartão de Crédito,3272.86,Aprovado
2297,2297,Pix,2637.75,Pendente
2298,2298,Cartão de Crédito,18063.3,Aprovado
2299,2299,Cartão de Débito,1862.27,Aprovado
2300,2300,Cartão de Crédito,7780.83,Aprovado
2301,2301,Cartão de Crédito,8196.87,Aprovado
2302,2302,Pix,6131.35,Pendente
2303,2303,Cartão de Crédito,2919.92,Aprovado
2304,2304,Cartão de Crédito,9701.24,Aprovado
2305,2305,Boleto,9460.85,Aprovado
2306,2306,Cartão de Crédito,137.61,Aprovado
2307,2307,Boleto,16663.93,Aprovado
2308,2308,Cartão de Crédito,4807.24,Aprovado
2309,2309,Cartão de Crédito,10719.2,Aprovado
2310,2310,Pix,22083.96,Aprovado
2311,2311,Cartão de Crédito,5274.5,Aprovado
2312,2312,Boleto,6013.0,Aprovado
2313,2313,Cartão de Crédito,5425.59,Aprovado
2314,2314,Cartão de Crédito,1911.48,Aprovado
2315,2315,Cartão de Crédito,13691.85,Pendente
2316,2316,Cartão de Crédito,950.19,Aprovado
2317,2317,Cartão de Crédito,27622.9,Recusado
2318,2318,Cartão de Crédito,3849.58,Aprovado
2319,2319,Pix,3382.29,Aprovado
2320,2320,Pix,6536.48,Recusado
2321,2321,Cartão de Crédito,1762.66,Aprovado
2322,2322,Cartão de Débito,2970.48,Aprovado
2323,2323,Cartão de Crédito,21928.27,Aprovado
2324,2324,Cartão de Crédito,123.0,Aprovado
2325,2325,Cartão de Crédito,1759.41,Pendente
2326,2326,Cartão de Crédito,1008.53,Aprovado
2327,2327,Cartão de Crédito,1611.76,Recusado
2328,2328,Cartão de Crédito,11734.92,Aprovado
2329,2329,Cartão de Crédito,5367.3,Aprovado
2330,2330,Cartão de Crédito,3581.65,Aprovado
2331,2331,Cartão de Crédito,1851.97,Recusado
2332,2332,Pix,7913.25,Pendente
2333,2333,Cartão de Crédito,123.0,Aprovado
2334,2334,Cartão de Crédito,6421.42,Recusado
2335,2335,Cartão de Crédito,52.79,Aprovado
2336,2336,Cartão de Crédito,8596.76,Aprovado
2337,2337,Pix,10762.61,Pendente
2338,2338,Boleto,12966.12,Aprovado
2339,2339,Cartão de Crédito,3240.94,Aprovado
2340,2340,Cartão de Débito,14956.32,Aprovado
2341,2341,Pix,7728.95,Aprovado
2342,2342,Cartão de Crédito,4197.76,Aprovado
2343,2343,Pix,10145.12,Aprovado
2344,2344,Pix,6810.76,Aprovado
2345,2345,Cartão de Crédito,15997.98,Aprovado
2346,2346,Pix,1603.79,Aprovado
2347,2347,Cartão de Crédito,5437.75,Aprovado
2348,2348,Boleto,10580.55,Aprovado
2349,2349,Cartão de Crédito,8453.08,Aprovado
2350,2350,Cartão de Crédito,1375.78,Aprovado
2351,2351,Cartão de Crédito,4369.92,Aprovado
2352,2352,Cartão de Débito,13493.63,Aprovado
2353,2353,Cartão de Crédito,1217.84,Aprovado
2354,2354,Boleto,2165.91,Aprovado
2355,2355,Boleto,13825.65,Pendente
2356,2356,Pix,2909.41,Aprovado
2357,2357,Pix,3725.88,Aprovado
2358,2358,Pix,7090.38,Pendente
2359,2359,Boleto,4595.88,Aprovado
2360,2360,Cartão de Crédito,12622.21,Aprovado
2361,2361,Pix,12403.78,Aprovado
2362,2362,Cartão de Crédito,2696.04,Aprovado
2363,2363,Pix,4538.21,Aprovado
2364,2364,Boleto,24270.3,Aprovado
2365,2365,Cartão de Crédito,5499.06,Aprovado
2366,2366,Boleto,7318.26,Aprovado
2367,2367,Pix,6620.02,Aprovado
2368,2368,Cartão de Crédito,15239.46,Aprovado
2369,2369,Cartão de Crédito,8327.4,Aprovado
2370,2370,Cartão de Débito,6908.84,Aprovado
2371,2371,Cartão de Débito,13802.6,Aprovado
2372,2372,Pix,8641.31,Recusado
2373,2373,Pix,1405.97,Aprovado
2374,2374,Cartão de Débito,6211.35,Aprovado
2375,2375,Cartão de Crédito,1900.38,Aprovado
2376,2376,Boleto,17096.95,Aprovado
2377,2377,Pix,10093.74,Aprovado
2378,2378,Cartão de Débito,5246.3,Aprovado
2379,2379,Cartão de Crédito,8735.28,Pendente
2380,2380,Pix,3518.81,Pendente
2381,2381,Cartão de Débito,5848.96,Pendente
2382,2382,Pix,950.19,Aprovado
2383,2383,Cartão de Crédito,18970.52,Aprovado
2384,2384,Pix,3383.35,Aprovado
2385,2385,Cartão de Crédito,2438.35,Recusado
2386,2386,Cartão de Crédito,2165.39,Aprovado
2387,2387,Pix,1258.12,Aprovado
2388,2388,Cartão de Débito,9736.26,Aprovado
2389,2389,Cartão de Crédito,18114.35,Aprovado
2390,2390,Cartão de Débito,12416.74,Aprovado
2391,2391,Pix,7425.72,Aprovado
2392,2392,Cartão de Débito,13761.46,Aprovado
2393,2393,Pix,12487.56,Aprovado
2394,2394,Cartão de Crédito,1525.86,Aprovado
2395,2395,Cartão de Crédito,8243.19,Pendente
2396,2396,Cartão de Crédito,21038.0,Aprovado
2397,2397,Pix,137.61,Aprovado
2398,2398,Boleto,11552.29,Aprovado
2399,2399,Pix,18976.64,Aprovado
2400,2400,Pix,10571.78,Recusado
2401,2401,Boleto,13230.0,Aprovado
2402,2402,Pix,2654.66,Aprovado
2403,2403,Pix,2438.35,Aprovado
2404,2404,Cartão de Débito,5447.66,Aprovado
2405,2405,Pix,8287.72,Aprovado
2406,2406,Pix,11524.9,Aprovado
2407,2407,Cartão de Crédito,2101.09,Aprovado
2408,2408,Cartão de Crédito,1739.66,Aprovado
2409,2409,Pix,13536.86,Aprovado
